ID_transcript	Chr	Origin	Start	End	Strand	ID_Gene	Class_code	Exons	Length	GC	CPC2	CPAT	FEELnc	SwissProt	Pfam	ORF.80	ORF.100	ORF.120	RNAcentral_rRNA	RNAcentral_tRNA	RNAcentral_snRNA	RNAcentral_snoRNA	miRBase	PmiREN	CANTATAdb	PLncDB	GreeNC	Ns	CGAT	Significance_level	ID
MSTRG.20080.2	chr4	StringTie	7987453	7991100	-	MSTRG.20080	u	5	2835	34.2151675485009	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5300
MSTRG.20082.1	chr4	StringTie	8017971	8019266	-	MSTRG.20082	o	2	1173	34.1858482523444	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC5308
MSTRG.20084.1	chr4	StringTie	8042392	8043701	-	MSTRG.20084	u	1	1310	35.4961832061069	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC5310
MSTRG.20086.5	chr4	StringTie	8047997	8051490	-	MSTRG.20086	x	2	539	36.5491651205937	NC	NC	C	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC5312
MSTRG.2009.1	chr1	StringTie	8733268	8733961	+	MSTRG.2009	x	2	438	41.324200913242	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5313
MSTRG.20091.1	chr4	StringTie	8075768	8076720	+	MSTRG.20091	u	4	637	40.0313971742543	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC5314
MSTRG.20096.1	chr4	StringTie	8064509	8067723	-	MSTRG.20096	i	2	1748	41.9908466819222	C	NC	NC	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC5315
MSTRG.20099.1	chr4	StringTie	8071047	8072351	+	MSTRG.20099	u	2	201	48.7562189054726	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5316
MSTRG.2010.1	chr1	StringTie	8734565	8735139	-	MSTRG.2010	u	1	575	36	NC	C	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Low	CSA-LNC5317
MSTRG.20101.1	chr4	StringTie	8135911	8137914	+	MSTRG.20101	u	3	1032	34.0116279069767	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Medium	CSA-LNC5318
MSTRG.20102.1	chr4	StringTie	8137285	8137914	-	MSTRG.20102	u	2	532	32.3308270676692	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5322
MSTRG.20104.2	chr4	StringTie	8148582	8154200	-	MSTRG.20104	x	2	463	40.8207343412527	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC5323
MSTRG.20106.1	chr4	StringTie	8154589	8155183	+	MSTRG.20106	u	1	595	36.8067226890756	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC5324
MSTRG.20107.1	chr4	StringTie	8187253	8190974	+	MSTRG.20107	u	1	3722	40.1665771090811	C	NC	C	C	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC5325
MSTRG.20109.1	chr4	StringTie	8224722	8225410	-	MSTRG.20109	u	1	689	47.6052249637155	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5329
MSTRG.20110.1	chr4	StringTie	8225479	8225825	+	MSTRG.20110	u	1	347	29.6829971181556	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5330
MSTRG.20112.1	chr4	StringTie	8165980	8167113	+	MSTRG.20112	i	2	533	39.3996247654784	NC	NC	C	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	CSA-LNC5331
MSTRG.20113.1	chr4	StringTie	8168368	8168934	+	MSTRG.20113	i	2	261	38.3141762452107	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5332
MSTRG.20115.1	chr4	StringTie	8240830	8242520	+	MSTRG.20115	u	2	585	36.7521367521367	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5333
MSTRG.20116.1	chr4	StringTie	8242819	8244592	+	MSTRG.20116	u	2	280	35.3571428571429	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	CSA-LNC5334
MSTRG.20117.1	chr4	StringTie	8226446	8227332	+	MSTRG.20117	u	2	730	41.2328767123288	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5335
MSTRG.20119.1	chr4	StringTie	8249161	8249797	+	MSTRG.20119	u	1	637	38.9324960753532	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC5336
MSTRG.20123.1	chr4	StringTie	8270286	8271144	+	MSTRG.20123	o	2	786	35.3689567430025	NC	NC	NC	C	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	CSA-LNC5337
MSTRG.20124.1	chr4	StringTie	8270596	8272654	-	MSTRG.20124	x	2	346	36.9942196531792	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5338
MSTRG.20126.1	chr4	StringTie	8273169	8274827	-	MSTRG.20126	i	2	1558	39.602053915276	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5340
MSTRG.20127.2	chr4	StringTie	8273972	8276746	+	MSTRG.20127	i	4	1264	42.1677215189873	C	NC	NC	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	Low	CSA-LNC5342
MSTRG.20129.1	chr4	StringTie	8281677	8282732	-	MSTRG.20129	i	1	1056	32.5757575757576	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5343
MSTRG.20132.1	chr4	StringTie	8305926	8308369	-	MSTRG.20132	u	1	2444	31.342062193126	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5344
MSTRG.20133.1	chr4	StringTie	8315854	8317137	-	MSTRG.20133	u	1	1284	37.3052959501558	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC5345
MSTRG.20134.1	chr4	StringTie	8329772	8329979	-	MSTRG.20134	u	1	208	43.75	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5346
MSTRG.20135.1	chr4	StringTie	8319730	8322252	+	MSTRG.20135	u	3	740	37.8378378378378	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5347
MSTRG.20136.1	chr4	StringTie	8332430	8336690	-	MSTRG.20136	u	4	951	41.0094637223975	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5350
MSTRG.20137.1	chr4	StringTie	8360008	8360225	+	MSTRG.20137	u	1	218	34.8623853211009	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5355
MSTRG.20138.3	chr4	StringTie	8344797	8346357	-	MSTRG.20138	u	2	1475	36.6779661016949	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5356
MSTRG.20141.1	chr4	StringTie	8380202	8382260	-	MSTRG.20141	x	1	2059	44.1962117532783	C	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC5358
MSTRG.20143.3	chr4	StringTie	8404554	8411182	+	MSTRG.20143	u	5	1848	33.982683982684	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5361
MSTRG.20144.2	chr4	StringTie	8405605	8410867	-	MSTRG.20144	u	3	613	42.2512234910277	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5366
MSTRG.20148.1	chr4	StringTie	8456418	8456621	-	MSTRG.20148	i	1	204	24.0196078431373	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5367
MSTRG.20149.1	chr4	StringTie	8467479	8469104	-	MSTRG.20149	u	2	854	37.0023419203747	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5368
MSTRG.20152.2	chr4	StringTie	8478927	8481946	-	MSTRG.20152	x	3	1650	38.7878787878788	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5369
MSTRG.20153.1	chr4	StringTie	8479251	8481462	+	MSTRG.20153	u	2	203	41.3793103448276	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC5374
MSTRG.20156.1	chr4	StringTie	8498655	8500968	+	MSTRG.20156	u	2	2209	36.9850611136261	NC	NC	C	NC	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC5375
MSTRG.20157.1	chr4	StringTie	8501702	8501971	+	MSTRG.20157	u	1	270	33.7037037037037	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC5376
MSTRG.20158.1	chr4	StringTie	8439570	8441970	-	MSTRG.20158	u	2	496	32.8629032258064	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5377
MSTRG.2016.1	chr1	StringTie	8770444	8770649	-	MSTRG.2016	u	1	206	23.7864077669903	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5378
MSTRG.20161.1	chr4	StringTie	8450933	8451958	+	MSTRG.20161	x	2	212	49.5283018867925	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5379
MSTRG.20162.1	chr4	StringTie	8506238	8509216	+	MSTRG.20162	u	2	790	31.7721518987342	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5380
MSTRG.20163.1	chr4	StringTie	8506445	8509308	-	MSTRG.20163	u	2	675	32	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5384
MSTRG.20164.1	chr4	StringTie	8561248	8561611	-	MSTRG.20164	u	2	250	44.8	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC5387
MSTRG.20168.1	chr4	StringTie	8620308	8620597	+	MSTRG.20168	u	1	290	38.6206896551724	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5388
MSTRG.20169.3	chr4	StringTie	8634085	8636547	+	MSTRG.20169	u	3	2153	29.2150487691593	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5391
MSTRG.2017.1	chr1	StringTie	8772055	8772262	+	MSTRG.2017	u	1	208	25.4807692307692	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5393
MSTRG.20170.1	chr4	StringTie	8634628	8635559	-	MSTRG.20170	u	2	740	31.8918918918919	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5394
MSTRG.20176.1	chr4	StringTie	8686940	8692325	+	MSTRG.20176	u	2	341	36.0703812316716	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5395
MSTRG.20177.1	chr4	StringTie	8688060	8688894	-	MSTRG.20177	u	1	835	40.8383233532934	NC	NC	C	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	CSA-LNC5396
MSTRG.20179.1	chr4	StringTie	8689932	8691083	+	MSTRG.20179	u	1	1152	44.0104166666667	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5397
MSTRG.20181.1	chr4	StringTie	8701871	8704542	+	MSTRG.20181	x	3	1583	42.1983575489577	C	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC5398
MSTRG.20183.11	chr4	StringTie	8708815	8710185	+	MSTRG.20183	x	2	632	36.8670886075949	NC	NC	C	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	CSA-LNC5400
MSTRG.20187.1	chr4	StringTie	8737522	8738099	-	MSTRG.20187	u	2	546	39.5604395604396	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5401
MSTRG.2019.1	chr1	StringTie	8765831	8769141	+	MSTRG.2019	x	3	1292	36.3777089783282	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	CSA-LNC5402
MSTRG.20190.1	chr4	StringTie	8753247	8753724	-	MSTRG.20190	u	2	215	39.0697674418605	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5403
MSTRG.20194.3	chr4	StringTie	8711359	8713094	+	MSTRG.20194	u	2	1662	33.8748495788207	NC	NC	NC	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	Medium	CSA-LNC5404
MSTRG.20196.1	chr4	StringTie	8718687	8720843	-	MSTRG.20196	i	2	437	39.5881006864989	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5405
MSTRG.20199.1	chr4	StringTie	8830402	8831763	-	MSTRG.20199	x	1	1362	34.654919236417	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5406
MSTRG.20202.1	chr4	StringTie	8811416	8814966	+	MSTRG.20202	x	2	661	37.9727685325265	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5407
MSTRG.20203.2	chr4	StringTie	8845401	8849977	+	MSTRG.20203	u	2	4287	38.791695824586	C	NC	NC	C	C	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Low	CSA-LNC5408
MSTRG.20204.1	chr4	StringTie	8852372	8853145	+	MSTRG.20204	u	2	702	30.0569800569801	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5409
MSTRG.20207.1	chr4	StringTie	8881723	8882669	-	MSTRG.20207	u	1	947	38.3315733896515	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5410
MSTRG.20208.1	chr4	StringTie	8895396	8897398	-	MSTRG.20208	u	2	1023	36.3636363636364	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5411
MSTRG.2021.1	chr1	StringTie	8777826	8778045	-	MSTRG.2021	x	1	220	48.1818181818182	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5413
MSTRG.20211.1	chr4	StringTie	8943403	8943649	-	MSTRG.20211	u	1	247	40.4858299595142	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	YES	0	non-redundant	High	CSA-LNC5414
MSTRG.20212.1	chr4	StringTie	8944963	8945315	-	MSTRG.20212	u	1	353	50.9915014164306	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5415
MSTRG.20216.1	chr4	StringTie	9040318	9044024	+	MSTRG.20216	u	2	696	34.051724137931	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5416
MSTRG.20218.1	chr4	StringTie	9059119	9059334	-	MSTRG.20218	u	1	216	39.8148148148148	NC	NC	C	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	Medium	CSA-LNC5418
MSTRG.20219.1	chr4	StringTie	9069771	9070206	+	MSTRG.20219	u	2	312	37.8205128205128	NC	NC	C	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC5419
MSTRG.20220.3	chr4	StringTie	9076238	9076981	-	MSTRG.20220	u	2	516	40.8914728682171	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	YES	0	non-redundant	High	CSA-LNC5421
MSTRG.20223.1	chr4	StringTie	9097898	9098326	+	MSTRG.20223	u	2	298	37.9194630872483	NC	NC	NC	NC	C	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	CSA-LNC5422
MSTRG.20224.1	chr4	StringTie	9108151	9108728	+	MSTRG.20224	u	2	448	34.375	NC	NC	NC	NC	C	YES	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	Medium	CSA-LNC5423
MSTRG.20225.1	chr4	StringTie	9085013	9085229	+	MSTRG.20225	u	1	217	41.0138248847926	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5424
MSTRG.20226.1	chr4	StringTie	9079024	9083699	-	MSTRG.20226	o	2	512	46.484375	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC5425
MSTRG.20227.1	chr4	StringTie	9115809	9123239	-	MSTRG.20227	u	3	975	45.4358974358974	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5428
MSTRG.20228.1	chr4	StringTie	9132875	9140126	-	MSTRG.20228	u	2	1647	41.5300546448087	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5434
MSTRG.20234.1	chr4	StringTie	9231819	9232045	-	MSTRG.20234	u	1	227	17.6211453744493	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5438
MSTRG.20235.1	chr4	StringTie	9224480	9227768	+	MSTRG.20235	u	2	1268	31.0725552050473	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5439
MSTRG.20237.1	chr4	StringTie	9221698	9222480	+	MSTRG.20237	x	2	633	37.7567140600316	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5443
MSTRG.20238.1	chr4	StringTie	9262177	9262378	-	MSTRG.20238	u	1	202	40.5940594059406	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5444
MSTRG.20239.1	chr4	StringTie	9256304	9258093	-	MSTRG.20239	u	2	993	36.5558912386707	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5445
MSTRG.20241.4	chr4	StringTie	8951785	8957389	-	MSTRG.20241	i	2	5471	45.6589288978249	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5448
MSTRG.20245.1	chr4	StringTie	8979306	8988470	+	MSTRG.20245	i	2	4256	43.796992481203	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5449
MSTRG.20246.1	chr4	StringTie	8980842	8982217	+	MSTRG.20246	i	1	1376	40.9156976744186	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5453
MSTRG.20247.1	chr4	StringTie	8997025	8998378	+	MSTRG.20247	i	1	1354	35.4505169867061	NC	NC	NC	NC	C	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC5455
MSTRG.20260.1	chr4	StringTie	9338729	9339716	-	MSTRG.20260	u	1	988	38.4615384615385	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5456
MSTRG.20262.1	chr4	StringTie	9322648	9330730	+	MSTRG.20262	x	3	811	34.1553637484587	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	High	CSA-LNC5457
MSTRG.20264.1	chr4	StringTie	9331136	9331690	+	MSTRG.20264	x	2	337	40.6528189910979	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	YES	0	non-redundant	High	CSA-LNC5458
MSTRG.20275.2	chr4	StringTie	9466285	9466958	-	MSTRG.20275	x	2	429	48.018648018648	NC	NC	NC	NC	NC	YES	YES	YES	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5459
MSTRG.20278.1	chr4	StringTie	9494573	9494828	-	MSTRG.20278	u	1	256	31.640625	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5460
MSTRG.20281.2	chr4	StringTie	9483124	9484870	+	MSTRG.20281	u	3	615	34.3089430894309	NC	NC	C	C	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	Low	CSA-LNC5461
MSTRG.20282.1	chr4	StringTie	9483749	9484894	-	MSTRG.20282	u	2	636	30.5031446540881	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	YES	NO	0	non-redundant	High	CSA-LNC5465
MSTRG.20287.1	chr4	StringTie	9460619	9461557	-	MSTRG.20287	x	2	484	30.5785123966942	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5466
MSTRG.20288.1	chr4	StringTie	9508808	9512756	-	MSTRG.20288	u	2	606	42.2442244224422	NC	NC	NC	NC	NC	YES	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5467
MSTRG.20290.1	chr4	StringTie	9527250	9527547	+	MSTRG.20290	u	1	298	48.3221476510067	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5468
MSTRG.20291.1	chr4	StringTie	9528439	9529470	-	MSTRG.20291	u	2	301	42.8571428571429	NC	NC	NC	C	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	NO	NO	0	non-redundant	Medium	CSA-LNC5469
MSTRG.20292.6	chr4	StringTie	9519782	9526963	-	MSTRG.20292	u	2	403	44.9131513647643	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5476
MSTRG.20293.2	chr4	StringTie	9519749	9526940	+	MSTRG.20293	u	3	1509	46.3220675944334	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5479
MSTRG.203.1	chr1	StringTie	865642	867040	+	MSTRG.203	x	2	337	43.620178041543	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	NO	NO	NO	0	non-redundant	High	CSA-LNC5485
MSTRG.20301.1	chr4	StringTie	9547067	9547294	-	MSTRG.20301	u	1	228	36.8421052631579	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5486
MSTRG.20302.1	chr4	StringTie	9548838	9551786	-	MSTRG.20302	u	1	2949	40.4883011190234	NC	NC	NC	NC	NC	YES	YES	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5487
MSTRG.20304.1	chr4	StringTie	9552388	9557881	-	MSTRG.20304	u	3	1640	38.6585365853659	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	YES	0	non-redundant	High	CSA-LNC5488
MSTRG.20305.1	chr4	StringTie	9558242	9559776	-	MSTRG.20305	u	2	890	40.1123595505618	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5491
MSTRG.20306.1	chr4	StringTie	9560017	9560567	-	MSTRG.20306	u	1	551	29.4010889292196	NC	NC	NC	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	High	CSA-LNC5493
MSTRG.20307.1	chr4	StringTie	9565354	9565561	-	MSTRG.20307	u	1	208	37.0192307692308	NC	NC	C	NC	NC	NO	NO	NO	NA	NA	NA	NA	NA	NA	YES	YES	NO	0	non-redundant	Medium	CSA-LNC5494
