Specie	Sample	Filter_1	Filter_2	Depth	Mapping_rate	Strandedness
C. sativus	SRR3488599	passes the trimming step	used for transcript reconstruction	19999966/19999966	81.4924%	ISR
C. sativus	SRR3488600	passes the trimming step	used for transcript reconstruction	28822734/28822734	86.0488%	ISR
C. sativus	SRR351476	passes the trimming step	not used for transcript reconstruction	6419961/6419961	90.0353%	IU
C. sativus	SRR351489	passes the trimming step	not used for transcript reconstruction	7445649/7445649	89.484%	IU
C. sativus	SRR351495	passes the trimming step	not used for transcript reconstruction	6595670/6595670	88.7753%	IU
C. sativus	SRR351499	passes the trimming step	not used for transcript reconstruction	6562896/6562896	90.184%	IU
C. sativus	SRR351905	passes the trimming step	not used for transcript reconstruction	12373009/12373009	92.0818%	IU
C. sativus	SRR351906	passes the trimming step	not used for transcript reconstruction	14429084/14429084	89.4184%	IU
C. sativus	SRR351908	passes the trimming step	not used for transcript reconstruction	14437686/14437686	90.1623%	IU
C. sativus	SRR351910	passes the trimming step	not used for transcript reconstruction	8735138/8735138	91.4291%	IU
C. sativus	SRR351911	passes the trimming step	not used for transcript reconstruction	8853997/8853997	91.264%	IU
C. sativus	SRR351912	passes the trimming step	not used for transcript reconstruction	12548048/12548048	89.4768%	IU
C. sativus	SRR3535145	passes the trimming step	not used for transcript reconstruction	15629192	84.9983%	U
C. sativus	SRR3535146	passes the trimming step	not used for transcript reconstruction	16231068	84.9605%	U
C. sativus	SRR3535147	passes the trimming step	not used for transcript reconstruction	15890046	85.2591%	U
C. sativus	SRR3535148	passes the trimming step	not used for transcript reconstruction	15914571	85.1616%	U
C. sativus	SRR3535150	passes the trimming step	not used for transcript reconstruction	15179612	85.1657%	U
C. sativus	SRR3535151	passes the trimming step	not used for transcript reconstruction	15309354	85.8864%	U
C. sativus	SRR3535152	passes the trimming step	not used for transcript reconstruction	15369897	83.9958%	U
C. sativus	SRR3535153	passes the trimming step	not used for transcript reconstruction	16389365	83.9559%	U
C. sativus	SRR3535154	passes the trimming step	not used for transcript reconstruction	16066621	85.3383%	U
C. sativus	SRR3535156	passes the trimming step	not used for transcript reconstruction	15425756	86.1193%	U
C. sativus	SRR3535157	passes the trimming step	not used for transcript reconstruction	16394716	84.7421%	U
C. sativus	SRR364991	doesn't pass the trimming step	NA	0	NA	NA
C. sativus	SRR3872490	passes the trimming step	not used for transcript reconstruction	15564002	19.4114%	U
C. sativus	SRR3872492	passes the trimming step	not used for transcript reconstruction	21923935	19.3778%	U
C. sativus	SRR3872493	passes the trimming step	not used for transcript reconstruction	17652870	18.3865%	U
C. sativus	SRR3872494	passes the trimming step	not used for transcript reconstruction	20425171	17.4073%	U
C. sativus	SRR3872495	passes the trimming step	not used for transcript reconstruction	16544409	19.25%	U
C. sativus	SRR3872496	passes the trimming step	not used for transcript reconstruction	18445561	18.217%	U
C. sativus	SRR3872498	passes the trimming step	not used for transcript reconstruction	16958894	17.59%	U
C. sativus	SRR3872501	passes the trimming step	not used for transcript reconstruction	17390767	18.1263%	U
C. sativus	SRR3872503	passes the trimming step	not used for transcript reconstruction	19590628	15.4211%	U
C. sativus	SRR3872505	passes the trimming step	not used for transcript reconstruction	19840969	19.3153%	U
C. sativus	SRR3872507	passes the trimming step	not used for transcript reconstruction	13285803	18.9581%	U
C. sativus	SRR3872508	passes the trimming step	not used for transcript reconstruction	16915774	18.773%	U
C. sativus	SRR3954457	passes the trimming step	not used for transcript reconstruction	11167766	89.1252%	U
C. sativus	SRR3954458	passes the trimming step	not used for transcript reconstruction	11188047	90.3417%	U
C. sativus	SRR3954459	passes the trimming step	not used for transcript reconstruction	11593225	85.1993%	U
C. sativus	SRR3954460	passes the trimming step	not used for transcript reconstruction	11762086	90.498%	U
C. sativus	SRR3954461	passes the trimming step	not used for transcript reconstruction	11259650	68.6156%	U
C. sativus	SRR4183468	passes the trimming step	not used for transcript reconstruction	20320757/20320757	84.857%	IU
C. sativus	SRR4183469	passes the trimming step	not used for transcript reconstruction	24268273/24268273	84.8392%	IU
C. sativus	SRR4183470	passes the trimming step	not used for transcript reconstruction	24385593/24385593	85.2216%	IU
C. sativus	SRR4183471	passes the trimming step	not used for transcript reconstruction	25544004/25544004	85.6004%	IU
C. sativus	SRR4183472	passes the trimming step	not used for transcript reconstruction	20243761/20243761	85.9062%	IU
C. sativus	SRR4183473	passes the trimming step	not used for transcript reconstruction	20635985/20635985	85.9411%	IU
C. sativus	SRR4183474	passes the trimming step	not used for transcript reconstruction	19459025/19459025	86.8136%	IU
C. sativus	SRR4183475	passes the trimming step	not used for transcript reconstruction	22490650/22490650	85.8795%	IU
C. sativus	SRR4372751	passes the trimming step	used for transcript reconstruction	29895767	56.6613%	SR
C. sativus	SRR4372826	passes the trimming step	used for transcript reconstruction	28562203	78.1093%	SR
C. sativus	SRR4372903	passes the trimming step	used for transcript reconstruction	23788674	74.3013%	SR
C. sativus	SRR4372904	passes the trimming step	used for transcript reconstruction	24721104	74.3695%	SR
C. sativus	SRR4372905	passes the trimming step	used for transcript reconstruction	21481820	77.8366%	SR
C. sativus	SRR4372923	passes the trimming step	used for transcript reconstruction	22064539	74.1667%	SR
C. sativus	SRR4372935	passes the trimming step	used for transcript reconstruction	24573248	76.6953%	SR
C. sativus	SRR4373018	passes the trimming step	used for transcript reconstruction	26790436	80.4348%	SR
C. sativus	SRR4373056	passes the trimming step	used for transcript reconstruction	32113293	85.0141%	SR
C. sativus	SRR4373069	passes the trimming step	used for transcript reconstruction	27381001	82.2656%	SR
C. sativus	SRR4373118	passes the trimming step	used for transcript reconstruction	24277872	79.1451%	SR
C. sativus	SRR4373169	passes the trimming step	used for transcript reconstruction	24027352	72.5297%	SR
C. sativus	SRR494475	passes the trimming step	used for transcript reconstruction	8793948/8793948	75.3167%	ISR
C. sativus	SRR494480	passes the trimming step	used for transcript reconstruction	4337174/4337174	86.4349%	ISR
C. sativus	SRR5092104	passes the trimming step	used for transcript reconstruction	3135017	81.5306%	SF
C. sativus	SRR5092105	passes the trimming step	used for transcript reconstruction	12095012/12095012	82.003%	ISF
C. sativus	SRR5092106	passes the trimming step	used for transcript reconstruction	4237358	76.1013%	SF
C. sativus	SRR5092107	passes the trimming step	used for transcript reconstruction	7118794/7118794	76.5131%	ISF
C. sativus	SRR5150481	passes the trimming step	not used for transcript reconstruction	21807804/21807804	80.7617%	IU
C. sativus	SRR5150492	passes the trimming step	not used for transcript reconstruction	174231931/174231931	84.2641%	IU
C. sativus	SRR5152977	passes the trimming step	not used for transcript reconstruction	21960858/21960858	87.1302%	IU
C. sativus	SRR518991	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR518994	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR518995	doesn't pass the trimming step	NA	0/0	NA	NA
C. sativus	SRR5238818	passes the trimming step	not used for transcript reconstruction	44836112	90.5218%	U
C. sativus	SRR5238819	passes the trimming step	not used for transcript reconstruction	50014517	90.2666%	U
C. sativus	SRR5238820	passes the trimming step	not used for transcript reconstruction	51324439	90.2103%	U
C. sativus	SRR5273768	passes the trimming step	used for transcript reconstruction	23672596/23672596	61.1592%	ISR
C. sativus	SRR5273769	passes the trimming step	used for transcript reconstruction	20072031/20072031	61.9186%	ISR
C. sativus	SRR5273770	passes the trimming step	used for transcript reconstruction	26640431/26640431	61.944%	ISR
C. sativus	SRR5273771	passes the trimming step	used for transcript reconstruction	27449436/27449436	62.233%	ISR
C. sativus	SRR5273772	passes the trimming step	used for transcript reconstruction	25858635/25858635	61.3785%	ISR
C. sativus	SRR5273773	passes the trimming step	used for transcript reconstruction	23369416/23369416	61.1627%	ISR
C. sativus	SRR5312605	passes the trimming step	not used for transcript reconstruction	17302158/17302158	93.3602%	IU
C. sativus	SRR5312606	passes the trimming step	not used for transcript reconstruction	2358365/2358365	90.2711%	IU
C. sativus	SRR5312607	passes the trimming step	not used for transcript reconstruction	5464944/5464944	88.9014%	IU
C. sativus	SRR5312608	passes the trimming step	not used for transcript reconstruction	3326172/3326172	89.3606%	IU
C. sativus	SRR5312609	passes the trimming step	not used for transcript reconstruction	20481932/20481932	89.9528%	IU
C. sativus	SRR5312610	passes the trimming step	not used for transcript reconstruction	9854048/9854048	84.3388%	IU
C. sativus	SRR5312611	passes the trimming step	not used for transcript reconstruction	71317540/71317540	84.3897%	IU
C. sativus	SRR5312612	passes the trimming step	not used for transcript reconstruction	73277422/73277422	93.2478%	IU
C. sativus	SRR5312613	passes the trimming step	not used for transcript reconstruction	73298504/73298504	93.2861%	IU
C. sativus	SRR5312614	passes the trimming step	not used for transcript reconstruction	25327079/25327079	92.2584%	IU
C. sativus	SRR5405122	passes the trimming step	used for transcript reconstruction	4988358/4988358	88.5717%	ISF
C. sativus	SRR5405123	passes the trimming step	used for transcript reconstruction	4632488/4632488	88.4824%	ISF
C. sativus	SRR5405124	passes the trimming step	used for transcript reconstruction	7180044/7180044	62.6968%	ISF
C. sativus	SRR5405125	passes the trimming step	used for transcript reconstruction	4439695/4439695	64.1112%	ISF
C. sativus	SRR5405126	passes the trimming step	not used for transcript reconstruction	7413414/7413414	81.1609%	IU
C. sativus	SRR5405127	passes the trimming step	not used for transcript reconstruction	7207128/7207128	80.8443%	IU
C. sativus	SRR5405128	passes the trimming step	used for transcript reconstruction	3342792/3342792	87.516%	ISF
C. sativus	SRR5405129	passes the trimming step	used for transcript reconstruction	2583231/2583231	87.1343%	ISF
C. sativus	SRR5460672	passes the trimming step	not used for transcript reconstruction	38215843	72.0481%	U
C. sativus	SRR5460673	passes the trimming step	not used for transcript reconstruction	37612397	63.3907%	U
C. sativus	SRR5460674	passes the trimming step	not used for transcript reconstruction	51328043	76.1395%	U
C. sativus	SRR5460675	passes the trimming step	not used for transcript reconstruction	44747510	67.5192%	U
C. sativus	SRR5460676	passes the trimming step	not used for transcript reconstruction	6023485/6023485	80.8209%	IU
C. sativus	SRR5460677	passes the trimming step	not used for transcript reconstruction	5937654/5937654	82.9212%	IU
C. sativus	SRR5460678	passes the trimming step	not used for transcript reconstruction	5901768/5901768	82.4169%	IU
C. sativus	SRR5460679	passes the trimming step	not used for transcript reconstruction	5886037/5886037	83.7408%	IU
C. sativus	SRR5460680	passes the trimming step	not used for transcript reconstruction	6380929/6380929	81.6252%	IU
C. sativus	SRR5460681	passes the trimming step	not used for transcript reconstruction	6164854/6164854	80.0496%	IU
C. sativus	SRR5460682	passes the trimming step	not used for transcript reconstruction	6234221/6234221	81.5034%	IU
C. sativus	SRR5460683	passes the trimming step	not used for transcript reconstruction	6342676/6342676	84.6972%	IU
C. sativus	SRR5460753	passes the trimming step	not used for transcript reconstruction	11941840/11941840	88.923%	IU
C. sativus	SRR5461296	passes the trimming step	not used for transcript reconstruction	12358856/12358856	87.9768%	IU
C. sativus	SRR5461309	passes the trimming step	not used for transcript reconstruction	12456100/12456100	89.1407%	IU
C. sativus	SRR5462513	passes the trimming step	not used for transcript reconstruction	11937090/11937090	88.013%	IU
C. sativus	SRR5462516	passes the trimming step	not used for transcript reconstruction	12433771/12433771	89.2472%	IU
C. sativus	SRR5462554	passes the trimming step	not used for transcript reconstruction	12433813/12433813	89.3644%	IU
C. sativus	SRR5647662	passes the trimming step	not used for transcript reconstruction	11245208/11245208	85.9114%	IU
C. sativus	SRR5647663	passes the trimming step	not used for transcript reconstruction	11365866/11365866	86.1055%	IU
C. sativus	SRR5647664	passes the trimming step	not used for transcript reconstruction	11735952/11735952	85.2667%	IU
C. sativus	SRR5647665	passes the trimming step	not used for transcript reconstruction	11433034/11433034	85.3769%	IU
C. sativus	SRR5647666	passes the trimming step	not used for transcript reconstruction	11490558/11490558	85.1787%	IU
C. sativus	SRR5647667	passes the trimming step	not used for transcript reconstruction	11414582/11414582	85.9942%	IU
C. sativus	SRR5759406	passes the trimming step	not used for transcript reconstruction	4538948	NA	NA
